"Time","v3 Left CoP","v1 xCoMy","v2 Right CoP","28a CoMy (cm)","28 CoMy (cm)","27 CoMx (cm)","26 HRy (cm)","25 HRx (cm)","24 HLy (cm)","23 HLx (cm)","22 FRy (cm)","21 FRx (cm)","20 FLy (cm)","19 FLx (cm)","18 MTP ang","17 ankle ang)","16 knee ang","15 hip ang","14 FLty (cm)","13 FLtx (cm)","12 toey (cm)","11 toex (cm)","10 MTPy (cm)","9 MTPx (cm)","8 anky (cm)","7 ankx (cm)","6 kny (cm)","5 knx (cm)","4 Hipy (cm)","3 Hipx (cm)","2 Cry (cm)","1 Crx (cm)"
2.413,6.054315,5.151193,4.267363,5.134373,0.301655,15.648603,3.980216,17.338142,5.467794,15.972924,4.554511,13.078874,6.640835,15.601398,116.771538,143.336777,30.650011,6.833608,8.210630,18.019714,8.207229,13.573557,8.501385,13.172889,9.326359,13.312288,11.472208,15.554335,11.197941,14.375185,11.534745,15.304173
2.414,6.054086,5.154008,4.266544,5.136615,0.311929,15.642438,3.980541,17.327572,5.467338,15.962387,4.552547,13.071732,6.640835,15.605474,116.624817,143.613571,30.642817,6.961153,8.209267,18.009911,8.206430,13.560548,8.502764,13.162109,9.325300,13.305280,11.470793,15.547485,11.196246,14.367175,11.535564,15.296606
2.415,6.053858,5.156823,4.265725,5.138857,0.322203,15.636272,3.980866,17.316999,5.466881,15.951849,4.550583,13.064590,6.640835,15.609550,116.478088,143.890366,30.635622,7.088699,8.207903,18.000109,8.205631,13.547539,8.504144,13.151331,9.324243,13.298271,11.469377,15.540637,11.194551,14.359165,11.536385,15.289041
2.416,6.053629,5.159637,4.264906,5.141099,0.332476,15.630108,3.981192,17.306429,5.466424,15.941311,4.548620,13.057449,6.640835,15.613626,116.331360,144.167160,30.628428,7.216244,8.206538,17.990305,8.204833,13.534531,8.505523,13.140553,9.323185,13.291264,11.467961,15.533788,11.192858,14.351154,11.537205,15.281474
2.417,6.053101,5.162569,4.264199,5.143506,0.341884,15.623122,3.981706,17.299124,5.463248,15.934096,4.546692,13.048717,6.642954,15.610354,116.580231,144.189545,30.776623,7.239051,8.206277,17.979221,8.206389,13.525455,8.505686,13.132393,9.321183,13.282587,11.466867,15.523677,11.195340,14.345591,11.538401,15.277185
2.418,6.052573,5.165501,4.263493,5.145913,0.351292,15.616137,3.982221,17.291819,5.460073,15.926882,4.544764,13.039984,6.645074,15.607082,116.829109,144.211914,30.924816,7.261858,8.206017,17.968138,8.207946,13.516378,8.505849,13.124234,9.319181,13.273911,11.465775,15.513565,11.197823,14.340027,11.539597,15.272896
2.419,6.052045,5.168432,4.262786,5.148320,0.360700,15.609150,3.982736,17.284513,5.456897,15.919667,4.542835,13.031252,6.647193,15.603811,117.077988,144.234283,31.073009,7.284666,8.205755,17.957054,8.209502,13.507302,8.506012,13.116076,9.317181,13.265236,11.464682,15.503454,11.200304,14.334463,11.540793,15.268607
2.420,6.051517,5.171364,4.262079,5.150727,0.370108,15.602164,3.983251,17.277208,5.453721,15.912453,4.540907,13.022519,6.649313,15.600540,117.326859,144.256668,31.221205,7.307473,8.205494,17.945971,8.211059,13.498226,8.506175,13.107916,9.315179,13.256559,11.463588,15.493343,11.202786,14.328899,11.541989,15.264318
2.421,6.051329,5.174366,4.262475,5.153222,0.379214,15.596779,3.983414,17.268911,5.453346,15.904156,4.541535,13.017437,6.649313,15.596826,117.594162,144.438828,31.016874,7.146953,8.206977,17.936172,8.211306,13.486707,8.510005,13.100301,9.318584,13.251586,11.467861,15.489597,11.202898,14.325678,11.542946,15.261399
2.422,6.051142,5.177369,4.262870,5.155716,0.388321,15.591394,3.983577,17.260612,5.452971,15.895859,4.542163,13.012355,6.649313,15.593111,117.861458,144.620987,30.812546,6.986433,8.208460,17.926373,8.211552,13.475187,8.513835,13.092686,9.321990,13.246613,11.472134,15.485851,11.203011,14.322456,11.543901,15.258480
2.423,6.050954,5.180371,4.263265,5.158211,0.397427,15.586010,3.983739,17.252316,5.452595,15.887562,4.542790,13.007273,6.649313,15.589396,118.128754,144.803146,30.608215,6.825913,8.209943,17.916573,8.211799,13.463668,8.517665,13.085070,9.325396,13.241640,11.476407,15.482104,11.203122,14.319234,11.544857,15.255560
2.424,6.050766,5.183374,4.263660,5.160706,0.406533,15.580625,3.983902,17.244019,5.452219,15.879265,4.543418,13.002191,6.649313,15.585682,118.396057,144.985306,30.403885,6.665394,8.211426,17.906775,8.212046,13.452148,8.521495,13.077455,9.328801,13.236667,11.480680,15.478358,11.203234,14.316012,11.545814,15.252641
2.425,6.050288,5.186313,4.263256,5.163201,0.414500,15.568581,3.985617,17.231579,5.451614,15.866482,4.540895,12.991632,6.648962,15.574028,118.244087,145.125031,30.430010,6.676907,8.210629,17.896736,8.212526,13.441925,8.519633,13.070027,9.326567,13.231345,11.477809,15.473088,11.200687,14.308919,11.543068,15.246207
2.426,6.049810,5.189252,4.262852,5.165695,0.422467,15.556536,3.987331,17.219139,5.451010,15.853698,4.538372,12.981075,6.648611,15.562374,118.092117,145.264771,30.456135,6.688419,8.209833,17.886696,8.213007,13.431701,8.517772,13.062600,9.324333,13.226025,11.474937,15.467817,11.198141,14.301826,11.540321,15.239774
2.427,6.049332,5.192191,4.262447,5.168190,0.430434,15.544491,3.989046,17.206699,5.450405,15.840914,4.535848,12.970517,6.648260,15.550720,117.940147,145.404495,30.482262,6.699932,8.209037,17.876656,8.213489,13.421476,8.515910,13.055173,9.322099,13.220703,11.472067,15.462547,11.195595,14.294732,11.537576,15.233340
2.428,6.048854,5.195129,4.262043,5.170685,0.438401,15.532447,3.990761,17.194260,5.449800,15.828131,4.533325,12.959959,6.647909,15.539066,117.788177,145.544220,30.508387,6.711445,8.208241,17.866617,8.213969,13.411253,8.514049,13.047746,9.319864,13.215382,11.469195,15.457277,11.193048,14.287639,11.534830,15.226907
2.429,6.042290,5.197658,4.264071,5.172913,0.443784,15.524174,3.990881,17.183044,5.449406,15.815356,4.537260,12.953772,6.635174,15.524591,118.083603,145.649216,30.354015,6.560925,8.208282,17.858408,8.217329,13.398270,8.517544,13.039557,9.320941,13.208003,11.471864,15.450412,11.192963,14.284385,11.534192,15.221205
2.430,6.035726,5.200186,4.266098,5.175140,0.449168,15.515902,3.991002,17.171831,5.449011,15.802582,4.541195,12.947584,6.622440,15.510116,118.379028,145.754211,30.199644,6.410404,8.208324,17.850197,8.220690,13.385285,8.521038,13.031369,9.322018,13.200624,11.474531,15.443546,11.192877,14.281131,11.533554,15.215502
2.431,6.029161,5.202714,4.268126,5.177369,0.454552,15.507629,3.991122,17.160618,5.448617,15.789808,4.545130,12.941396,6.609706,15.495640,118.674461,145.859222,30.045273,6.259884,8.208366,17.841988,8.224050,13.372301,8.524532,13.023181,9.323095,13.193245,11.477200,15.436682,11.192790,14.277877,11.532916,15.209799
2.432,6.022597,5.205242,4.270154,5.179596,0.459936,15.499356,3.991242,17.149403,5.448223,15.777034,4.549066,12.935208,6.596972,15.481165,118.969887,145.964218,29.890902,6.109364,8.208408,17.833778,8.227409,13.359318,8.528028,13.014993,9.324172,13.185866,11.479868,15.429816,11.192704,14.274623,11.532278,15.204097
2.433,6.018971,5.207419,4.270275,5.181585,0.463314,15.494905,3.991401,17.141375,5.446399,15.767309,4.549148,12.924042,6.591544,15.465402,118.761253,146.007828,29.749290,6.039747,8.207968,17.823120,8.227514,13.353043,8.528461,13.006012,9.323968,13.177331,11.480557,15.421941,11.190664,14.268229,11.530990,15.195984
2.434,6.015346,5.209597,4.270395,5.183574,0.466691,15.490456,3.991559,17.133347,5.444574,15.757584,4.549231,12.912874,6.586117,15.449638,118.552628,146.051453,29.607679,5.970130,8.207526,17.812464,8.227619,13.346767,8.528896,12.997030,9.323765,13.168795,11.481247,15.414065,11.188625,14.261835,11.529701,15.187870
2.435,6.011720,5.211774,4.270515,5.185563,0.470069,15.486005,3.991718,17.125319,5.442750,15.747858,4.549314,12.901708,6.580689,15.433874,118.343994,146.095062,29.466068,5.900514,8.207085,17.801807,8.227725,13.340491,8.529330,12.988050,9.323561,13.160259,11.481936,15.406190,11.186586,14.255442,11.528413,15.179756
2.436,6.008094,5.213951,4.270636,5.187552,0.473447,15.481554,3.991876,17.117290,5.440926,15.738133,4.549396,12.890541,6.575262,15.418111,118.135361,146.138672,29.324457,5.830897,8.206644,17.791149,8.227830,13.334216,8.529764,12.979069,9.323357,13.151724,11.482625,15.398314,11.184546,14.249048,11.527124,15.171643
2.437,6.008094,5.215106,4.270329,5.188587,0.475596,15.476785,3.991718,17.111404,5.440926,15.731956,4.548939,12.883762,6.575262,15.405733,118.530060,146.169769,29.106590,5.740543,8.206000,17.783161,8.230144,13.321849,8.531343,12.972864,9.326776,13.146458,11.486786,15.394259,11.184194,14.245169,11.528934,15.167559
2.438,6.008094,5.216260,4.270021,5.189622,0.477745,15.472015,3.991559,17.105516,5.440926,15.725780,4.548483,12.876985,6.575262,15.393354,118.924767,146.200867,28.888723,5.650188,8.205357,17.775173,8.232458,13.309481,8.532921,12.966660,9.330194,13.141191,11.490948,15.390205,11.183840,14.241290,11.530745,15.163475
2.439,6.008094,5.217415,4.269713,5.190657,0.479894,15.467247,3.991401,17.099628,5.440926,15.719604,4.548026,12.870207,6.575262,15.380977,119.319473,146.231979,28.670856,5.559834,8.204712,17.767185,8.234772,13.297113,8.534498,12.960457,9.333613,13.135926,11.495109,15.386150,11.183487,14.237411,11.532556,15.159391
2.440,6.008094,5.218570,4.269406,5.191691,0.482043,15.462478,3.991242,17.093742,5.440926,15.713427,4.547569,12.863428,6.575262,15.368599,119.714172,146.263077,28.452990,5.469481,8.204068,17.759197,8.237085,13.284746,8.536077,12.954252,9.337032,13.130660,11.499269,15.382095,11.183134,14.233532,11.534366,15.155307
2.441,6.008369,5.219652,4.269831,5.192679,0.483731,15.456235,3.992345,17.082293,5.440926,15.706333,4.547317,12.853312,6.575812,15.363441,119.984497,146.404510,28.357685,5.565608,8.202196,17.747000,8.237247,13.276764,8.539694,12.947224,9.337062,13.124796,11.500069,15.376563,11.182213,14.229653,11.535483,15.147354
2.442,6.008644,5.220734,4.270256,5.193667,0.485418,15.449992,3.993448,17.070843,5.440926,15.699240,4.547065,12.843194,6.576363,15.358282,120.254822,146.545959,28.262383,5.661736,8.200325,17.734802,8.237408,13.268781,8.543310,12.940195,9.337091,13.118931,11.500867,15.371031,11.181292,14.225775,11.536600,15.139402
2.443,6.008919,5.221815,4.270681,5.194654,0.487106,15.443749,3.994551,17.059393,5.440926,15.692146,4.546812,12.833076,6.576913,15.353124,120.525154,146.687393,28.167078,5.757864,8.198453,17.722605,8.237568,13.260798,8.546927,12.933166,9.337120,13.113066,11.501665,15.365499,11.180370,14.221897,11.537718,15.131450
2.444,6.009194,5.222897,4.271107,5.195642,0.488793,15.437507,3.995654,17.047943,5.440926,15.685053,4.546560,12.822960,6.577463,15.347965,120.795479,146.828827,28.071774,5.853992,8.196581,17.710407,8.237729,13.252815,8.550545,12.926137,9.337150,13.107202,11.502464,15.359967,11.179449,14.218019,11.538836,15.123497
2.445,6.009195,5.223806,4.270072,5.196492,0.489866,15.428871,3.994467,17.037224,5.440081,15.680342,4.545678,12.818419,6.578310,15.340757,120.856689,147.061584,27.928980,5.804527,8.197590,17.698444,8.238171,13.244451,8.553553,12.918913,9.339458,13.103183,11.505411,15.356619,11.179533,14.215410,11.540358,15.120218
2.446,6.009196,5.224715,4.269037,5.197341,0.490940,15.420237,3.993280,17.026503,5.439237,15.675631,4.544795,12.813876,6.579156,15.333550,120.917900,147.294327,27.786186,5.755063,8.198599,17.686480,8.238612,13.236086,8.556561,12.911688,9.341767,13.099164,11.508358,15.353271,11.179616,14.212801,11.541881,15.116939
2.447,6.009197,5.225624,4.268003,5.198190,0.492013,15.411602,3.992093,17.015781,5.438392,15.670920,4.543913,12.809334,6.580002,15.326344,120.979111,147.527069,27.643393,5.705599,8.199609,17.674515,8.239054,13.227720,8.559569,12.904463,9.344076,13.095145,11.511306,15.349923,11.179699,14.210192,11.543404,15.113659
2.448,6.009198,5.226533,4.266968,5.199039,0.493086,15.402966,3.990906,17.005062,5.437547,15.666209,4.543031,12.804792,6.580849,15.319136,121.040321,147.759827,27.500599,5.656135,8.200618,17.662552,8.239495,13.219356,8.562577,12.897239,9.346385,13.091126,11.514253,15.346575,11.179783,14.207583,11.544926,15.110380
2.449,6.008947,5.227422,4.265022,5.199866,0.494182,15.390860,3.991440,16.992840,5.436058,15.659261,4.538605,12.796423,6.581837,15.304823,121.362823,147.707336,27.497688,5.670840,8.199848,17.645828,8.239495,13.210361,8.563203,12.890026,9.345335,13.082504,11.514116,15.337584,11.180196,14.201891,11.545580,15.103731
2.450,6.008697,5.228310,4.263077,5.200694,0.495277,15.378752,3.991975,16.980618,5.434569,15.652312,4.534179,12.788054,6.582825,15.290510,121.685333,147.654846,27.494778,5.685545,8.199080,17.629105,8.239495,13.201365,8.563828,12.882812,9.344286,13.073881,11.513979,15.328592,11.180609,14.196198,11.546234,15.097083
2.451,6.008446,5.229198,4.261131,5.201521,0.496373,15.366644,3.992509,16.968397,5.433080,15.645364,4.529753,12.779683,6.583813,15.276197,122.007843,147.602341,27.491867,5.700250,8.198310,17.612383,8.239495,13.192369,8.564453,12.875599,9.343237,13.065258,11.513843,15.319600,11.181021,14.190504,11.546887,15.090435
2.452,6.008196,5.230086,4.259185,5.202348,0.497469,15.354537,3.993044,16.956175,5.431591,15.638415,4.525327,12.771314,6.584801,15.261885,122.330345,147.549850,27.488956,5.714954,8.197540,17.595659,8.239495,13.183374,8.565079,12.868386,9.342187,13.056636,11.513706,15.310609,11.181434,14.184812,11.547542,15.083786
2.453,6.007930,5.231275,4.258657,5.203469,0.498663,15.351343,3.992341,16.943668,5.431059,15.635311,4.524973,12.764211,6.584801,15.251012,121.743881,147.819946,27.455818,5.733550,8.197784,17.587233,8.238350,13.178931,8.565407,12.858824,9.342165,13.050790,11.514149,15.304760,11.181456,14.180370,11.548479,15.078992
2.454,6.007664,5.232463,4.258129,5.204591,0.499858,15.348148,3.991638,16.931162,5.430528,15.632206,4.524620,12.757108,6.584801,15.240139,121.157410,148.090027,27.422680,5.752145,8.198030,17.578806,8.237204,13.174488,8.565735,12.849262,9.342144,13.044943,11.514591,15.298912,11.181478,14.175928,11.549416,15.074198
2.455,6.007399,5.233651,4.257600,5.205713,0.501052,15.344954,3.990935,16.918655,5.429996,15.629102,4.524266,12.750005,6.584801,15.229266,120.570938,148.360107,27.389540,5.770740,8.198275,17.570379,8.236057,13.170045,8.566062,12.839700,9.342122,13.039097,11.515033,15.293063,11.181499,14.171486,11.550353,15.069405
2.456,6.007133,5.234839,4.257072,5.206835,0.502246,15.341760,3.990232,16.906149,5.429464,15.625998,4.523912,12.742902,6.584801,15.218393,119.984474,148.630203,27.356401,5.789335,8.198519,17.561953,8.234912,13.165602,8.566390,12.830137,9.342100,13.033251,11.515475,15.287214,11.181521,14.167045,11.551291,15.064610
2.457,6.007363,5.236118,4.256536,5.208063,0.503153,15.338083,3.989662,16.896893,5.429464,15.620827,4.523410,12.731709,6.585262,15.210303,120.072685,148.701706,27.382214,5.758301,8.196131,17.551727,8.234912,13.157850,8.567758,12.821756,9.341344,13.025212,11.515034,15.278812,11.181928,14.160276,11.551327,15.059093
2.458,6.007594,5.237396,4.256000,5.209291,0.504061,15.334407,3.989091,16.887634,5.429464,15.615656,4.522908,12.720515,6.585723,15.202213,120.160904,148.773209,27.408024,5.727267,8.193744,17.541500,8.234912,13.150099,8.569125,12.813375,9.340588,13.017174,11.514593,15.270411,11.182334,14.153508,11.551363,15.053574
2.459,6.007824,5.238675,4.255464,5.210518,0.504968,15.330730,3.988521,16.878376,5.429464,15.610484,4.522407,12.709322,6.586185,15.194124,120.249115,148.844711,27.433834,5.696233,8.191357,17.531275,8.234912,13.142347,8.570493,12.804994,9.339832,13.009135,11.514152,15.262010,11.182740,14.146740,11.551400,15.048056
2.460,6.008055,5.239954,4.254928,5.211746,0.505875,15.327054,3.987951,16.869120,5.429464,15.605313,4.521905,12.698129,6.586646,15.186034,120.337326,148.916214,27.459646,5.665199,8.188969,17.521049,8.234912,13.134596,8.571860,12.796613,9.339076,13.001097,11.513710,15.253608,11.183146,14.139972,11.551436,15.042538
2.461,6.008328,5.240963,4.254606,5.212737,0.506209,15.320867,3.987951,16.861204,5.429464,15.596176,4.521263,12.691973,6.587193,15.178583,120.120445,149.457703,27.284668,5.481351,8.188027,17.512403,8.235733,13.124060,8.579401,12.784509,9.342199,12.995567,11.517325,15.249054,11.183091,14.135152,11.551445,15.038542
2.462,6.008601,5.241973,4.254285,5.213728,0.506542,15.314680,3.987951,16.853289,5.429464,15.587040,4.520620,12.685817,6.587739,15.171133,119.903564,149.999191,27.109692,5.297503,8.187086,17.503757,8.236555,13.113523,8.586943,12.772404,9.345324,12.990038,11.520941,15.244501,11.183037,14.130332,11.551454,15.034546
2.463,6.008874,5.242983,4.253964,5.214720,0.506876,15.308493,3.987951,16.845373,5.429464,15.577904,4.519978,12.679661,6.588285,15.163683,119.686676,150.540680,26.934713,5.113654,8.186146,17.495111,8.237376,13.102985,8.594484,12.760300,9.348447,12.984509,11.524557,15.239947,11.182981,14.125512,11.551462,15.030550
2.464,6.009148,5.243992,4.253643,5.215711,0.507209,15.302305,3.987951,16.837458,5.429464,15.568767,4.519336,12.673505,6.588832,15.156232,119.469795,151.082169,26.759735,4.929805,8.185205,17.486465,8.238197,13.092449,8.602025,12.748196,9.351570,12.978980,11.528172,15.235394,11.182926,14.120692,11.551471,15.026554
2.465,6.008504,5.244905,4.252821,5.216643,0.506845,15.301579,3.987951,16.833765,5.426287,15.563384,4.517692,12.662524,6.590723,15.147636,119.805573,151.150543,26.665058,4.752861,8.186757,17.478676,8.239243,13.081503,8.603996,12.741129,9.353778,12.972929,11.530928,15.229696,11.183930,14.116037,11.550971,15.021796
2.466,6.007861,5.245818,4.251999,5.217577,0.506482,15.300852,3.987951,16.830074,5.423109,15.558002,4.516047,12.651543,6.592614,15.139040,120.141357,151.218933,26.570381,4.575918,8.188310,17.470888,8.240288,13.070558,8.605968,12.734062,9.355986,12.966879,11.533682,15.223998,11.184935,14.111382,11.550472,15.017038
2.467,6.007218,5.246730,4.251176,5.218510,0.506118,15.300124,3.987951,16.826382,5.419931,15.552619,4.514402,12.640562,6.594505,15.130445,120.477142,151.287323,26.475702,4.398974,8.189862,17.463100,8.241334,13.059612,8.607940,12.726996,9.358192,12.960828,11.536436,15.218300,11.185940,14.106728,11.549973,15.012280
2.468,6.006575,5.247643,4.250354,5.219442,0.505755,15.299397,3.987951,16.822689,5.416754,15.547236,4.512758,12.629581,6.596396,15.121849,120.812920,151.355698,26.381025,4.222031,8.191415,17.455311,8.242379,13.048666,8.609911,12.719930,9.360400,12.954777,11.539191,15.212603,11.186944,14.102073,11.549473,15.007523
2.469,6.006886,5.248028,4.251776,5.219844,0.505454,15.303148,3.988571,16.814646,5.416441,15.549881,4.514980,12.620554,6.597331,15.116493,121.290283,151.512421,26.221903,4.069654,8.191691,17.444605,8.245716,13.034745,8.612762,12.713377,9.362242,12.950054,11.542065,15.208382,11.187014,14.100145,11.549461,15.004756
2.470,6.007197,5.248414,4.253197,5.220246,0.505153,15.306898,3.989192,16.806602,5.416129,15.552526,4.517202,12.611526,6.598267,15.111137,121.767647,151.669128,26.062780,3.917276,8.191967,17.433899,8.249052,13.020824,8.615614,12.706823,9.364082,12.945331,11.544939,15.204161,11.187084,14.098219,11.549450,15.001989
2.471,6.007509,5.248799,4.254618,5.220649,0.504853,15.310649,3.989812,16.798559,5.415816,15.555171,4.519424,12.602497,6.599202,15.105783,122.245010,151.825836,25.903658,3.764899,8.192244,17.423193,8.252389,13.006905,8.618464,12.700270,9.365924,12.940607,11.547813,15.199940,11.187154,14.096292,11.549438,14.999223
2.472,6.007820,5.249184,4.256040,5.221051,0.504552,15.314400,3.990433,16.790516,5.415503,15.557816,4.521646,12.593470,6.600137,15.100427,122.722374,151.982559,25.744535,3.612522,8.192520,17.412487,8.255726,12.992984,8.621316,12.693717,9.367765,12.935884,11.550687,15.195719,11.187223,14.094364,11.549426,14.996456
