"Time","v3 Left CoP","v2 Right CoP","v1 xCoMy","28a CoMy (cm)","28 CoMy (cm)","27 CoMx (cm)","26 HRy (cm)","25 HRx (cm)","24 HLy (cm)","23 HLx (cm)","22 FRy (cm)","21 FRx (cm)","20 FLy (cm)","19 FLx (cm)","18 MTP ang","17 ankle ang)","16 knee ang","15 hip ang","14 FLty (cm)","13 FLtx (cm)","12 toey (cm)","11 toex (cm)","10 MTPy (cm)","9 MTPx (cm)","8 anky (cm)","7 ankx (cm)","6 kny (cm)","5 knx (cm)","4 Hipy (cm)","3 Hipx (cm)","2 Cry (cm)","1 Crx (cm)"
1.054,4.521027,6.703125,6.032233,5.896511,2.474991,4.448542,7.022055,2.071230,5.092561,3.453095,6.384194,6.730216,3.949493,6.958827,147.986359,88.722038,23.067253,143.977631,8.312754,2.872863,8.926429,6.369563,9.225170,6.732943,9.813728,6.929255,9.639257,7.420878,11.196720,5.732675,11.298570,4.861793
1.055,4.520733,6.700892,6.033316,5.898529,2.457941,4.445658,7.016876,2.060109,5.093140,3.461983,6.384908,6.737686,3.948325,6.935800,146.247314,91.970581,24.757397,144.168076,8.311984,2.886676,8.925097,6.313372,9.212529,6.701303,9.811035,6.915733,9.649452,7.420799,11.199950,5.728616,11.301471,4.859990
1.056,4.524062,6.693047,6.034155,5.900334,2.440318,4.443814,7.005251,2.054892,5.092946,3.469730,6.380843,6.746812,3.955177,6.911520,148.539398,94.559784,26.045912,144.444260,8.310767,2.896600,8.932178,6.303622,9.225330,6.683192,9.806812,6.903655,9.656551,7.420547,11.200535,5.725175,11.303830,4.854873
1.057,4.527390,6.685202,6.034993,5.902139,2.422694,4.441971,6.993626,2.049674,5.092752,3.477478,6.376778,6.755939,3.962029,6.887239,150.831482,97.148994,27.334427,144.720444,8.309549,2.906524,8.939259,6.293873,9.238132,6.665082,9.802589,6.891578,9.663651,7.420295,11.201118,5.721734,11.306189,4.849756
1.058,4.530719,6.677357,6.035832,5.903944,2.405071,4.440128,6.982000,2.044457,5.092557,3.485225,6.372713,6.765065,3.968881,6.862959,153.123550,99.738205,28.622944,144.996628,8.308332,2.916449,8.946339,6.284123,9.250933,6.646971,9.798368,6.879500,9.670750,7.420043,11.201703,5.718293,11.308548,4.844639
1.059,4.534048,6.669511,6.036671,5.905749,2.387448,4.438284,6.970375,2.039239,5.092363,3.492973,6.368648,6.774191,3.975732,6.838679,155.415634,102.327408,29.911459,145.272812,8.307116,2.926373,8.953419,6.274374,9.263734,6.628860,9.794145,6.867423,9.677849,7.419790,11.202288,5.714852,11.310907,4.839522
1.060,4.540018,6.667382,6.037373,5.907440,2.369426,4.434823,6.965666,2.032115,5.094997,3.504478,6.369099,6.780808,3.985038,6.808253,155.897263,104.911522,30.998089,145.352142,8.307377,2.939746,8.954163,6.232733,9.273508,6.610546,9.790364,6.857139,9.685117,7.419261,11.205560,5.709923,11.313023,4.835377
1.061,4.545988,6.665254,6.038075,5.909130,2.351405,4.431360,6.960958,2.024990,5.097632,3.515985,6.369549,6.787424,3.994343,6.777826,156.378906,107.495636,32.084717,145.431488,8.307638,2.953119,8.954907,6.191092,9.283283,6.592233,9.786583,6.846854,9.692385,7.418731,11.208832,5.704993,11.315138,4.831231
1.062,4.551958,6.663125,6.038777,5.910821,2.333384,4.427898,6.956249,2.017865,5.100266,3.527491,6.369999,6.794041,4.003649,6.747400,156.860535,110.079758,33.171349,145.510834,8.307899,2.966493,8.955652,6.149451,9.293057,6.573920,9.782803,6.836570,9.699654,7.418201,11.212103,5.700063,11.317252,4.827085
1.063,4.557928,6.660995,6.039480,5.912511,2.315362,4.424437,6.951540,2.010740,5.102901,3.538996,6.370450,6.800657,4.012954,6.716974,157.342163,112.663872,34.257977,145.590164,8.308161,2.979866,8.956396,6.107810,9.302832,6.555607,9.779022,6.826286,9.706922,7.417672,11.215375,5.695133,11.319367,4.822939
1.064,4.561748,6.659435,6.039993,5.914063,2.296432,4.420431,6.949312,2.005379,5.104045,3.548299,6.369559,6.806281,4.019449,6.686647,160.643524,116.205711,35.447441,145.673660,8.307747,2.995574,8.954320,6.087039,9.307858,6.525947,9.773731,6.814729,9.715633,7.418624,11.218463,5.691035,11.320967,4.817579
1.065,4.565567,6.657876,6.040507,5.915615,2.277503,4.416425,6.947083,2.000019,5.105190,3.557602,6.368668,6.811904,4.025945,6.656320,163.944901,119.747543,36.636909,145.757156,8.307333,3.011282,8.952244,6.066268,9.312882,6.496287,9.768440,6.803172,9.724344,7.419576,11.221550,5.686936,11.322567,4.812220
1.066,4.569387,6.656316,6.041020,5.917166,2.258573,4.412418,6.944855,1.994658,5.106334,3.566905,6.367776,6.817527,4.032440,6.625992,167.246277,123.289383,37.826378,145.840652,8.306918,3.026991,8.950169,6.045497,9.317907,6.466628,9.763148,6.791615,9.733056,7.420528,11.224638,5.682838,11.324167,4.806859
1.067,4.573207,6.654756,6.041534,5.918718,2.239643,4.408412,6.942626,1.989297,5.107479,3.576207,6.366885,6.823150,4.038935,6.595665,170.547638,126.831223,39.015842,145.924149,8.306504,3.042699,8.948092,6.024726,9.322933,6.436968,9.757857,6.780057,9.741768,7.421480,11.227726,5.678740,11.325767,4.801499
1.068,4.577824,6.656413,6.041924,5.920172,2.220243,4.404614,6.943391,1.981113,5.107701,3.585045,6.369435,6.832150,4.047945,6.565631,171.757141,129.111237,40.115543,146.040558,8.306427,3.050892,8.945620,6.010868,9.315498,6.415083,9.750351,6.771427,9.749065,7.423546,11.231991,5.674379,11.329334,4.797158
1.069,4.582440,6.658070,6.042314,5.921625,2.200844,4.400817,6.944155,1.972928,5.107924,3.593883,6.371984,6.841148,4.056955,6.535598,172.966644,131.391251,41.215240,146.156982,8.306349,3.059085,8.943146,5.997009,9.308064,6.393198,9.742844,6.762796,9.756363,7.425611,11.236255,5.670019,11.332902,4.792816
1.070,4.587056,6.659727,6.042704,5.923079,2.181444,4.397019,6.944920,1.964743,5.108148,3.602720,6.374534,6.850148,4.065966,6.505565,174.176147,133.671265,42.314941,146.273392,8.306272,3.067278,8.940672,5.983150,9.300628,6.371313,9.735337,6.754166,9.763661,7.427677,11.240519,5.665658,11.336470,4.788475
1.071,4.591673,6.661384,6.043094,5.924533,2.162045,4.393221,6.945684,1.956558,5.108370,3.611558,6.377084,6.859147,4.074976,6.475532,175.385651,135.951279,43.414642,146.389801,8.306194,3.075472,8.938199,5.969292,9.293193,6.349428,9.727831,6.745536,9.770959,7.429742,11.244783,5.661298,11.340037,4.784133
1.072,4.592064,6.658497,6.043503,5.926009,2.142593,4.389648,6.938858,1.954750,5.107069,3.617819,6.378136,6.866366,4.077058,6.447515,175.714645,138.365509,44.509563,146.677856,8.304636,3.085246,8.936970,5.936131,9.285404,6.318783,9.719485,6.730124,9.781723,7.431547,11.246596,5.657640,11.342574,4.778025
1.073,4.592455,6.655610,6.043913,5.927485,2.123142,4.386075,6.932031,1.952942,5.105769,3.624081,6.379189,6.873585,4.079141,6.419498,176.043640,140.779755,45.604485,146.965912,8.303078,3.095019,8.935740,5.902970,9.277615,6.288138,9.711140,6.714713,9.792488,7.433352,11.248409,5.653981,11.345110,4.771915
1.074,4.592845,6.652722,6.044322,5.928962,2.103691,4.382503,6.925204,1.951133,5.104468,3.630343,6.380240,6.880804,4.081223,6.391481,176.372635,143.193985,46.699409,147.253983,8.301520,3.104793,8.934510,5.869809,9.269826,6.257493,9.702793,6.699301,9.803252,7.435156,11.250221,5.650323,11.347647,4.765807
1.075,4.593236,6.649835,6.044732,5.930438,2.084239,4.378930,6.918377,1.949325,5.103167,3.636605,6.381293,6.888023,4.083306,6.363465,176.701630,145.608215,47.794331,147.542038,8.299962,3.114567,8.933281,5.836648,9.262037,6.226848,9.694448,6.683889,9.814016,7.436960,11.252034,5.646665,11.350183,4.759698
1.076,4.594442,6.645985,6.045076,5.931854,2.064693,4.376425,6.909532,1.946516,5.102525,3.644247,6.382439,6.895868,4.086359,6.338690,177.070984,147.223572,48.270634,147.687363,8.301999,3.123923,8.934624,5.816959,9.267248,6.207951,9.694306,6.675968,9.823780,7.437491,11.257502,5.644394,11.355898,4.757716
1.077,4.595648,6.642136,6.045421,5.933270,2.045147,4.373921,6.900687,1.943707,5.101882,3.651890,6.383584,6.903712,4.089413,6.313916,177.440323,148.838943,48.746933,147.832703,8.304037,3.133278,8.935966,5.797269,9.272459,6.189054,9.694164,6.668047,9.833545,7.438022,11.262968,5.642123,11.361612,4.755734
1.078,4.596853,6.638286,6.045765,5.934686,2.025600,4.371417,6.891841,1.940897,5.101240,3.659533,6.384730,6.911557,4.092466,6.289142,177.809662,150.454315,49.223236,147.978027,8.306074,3.142634,8.937308,5.777580,9.277669,6.170158,9.694023,6.660127,9.843309,7.438552,11.268435,5.639852,11.367327,4.753753
1.079,4.598059,6.634436,6.046109,5.936102,2.006054,4.368912,6.882996,1.938088,5.100598,3.667175,6.385876,6.919402,4.095519,6.264367,178.179016,152.069672,49.699539,148.123352,8.308111,3.151989,8.938651,5.757890,9.282880,6.151261,9.693882,6.652205,9.853073,7.439083,11.273903,5.637581,11.373041,4.751771
1.080,4.600604,6.627733,6.046423,5.937500,1.986290,4.366903,6.870903,1.941875,5.100372,3.674465,6.384563,6.927020,4.100835,6.232368,178.172699,154.027817,50.560009,148.325546,8.306133,3.161806,8.942527,5.729467,9.281050,6.127998,9.683610,6.633623,9.863700,7.437154,11.276313,5.629919,11.374315,4.747682
1.081,4.603149,6.621030,6.046736,5.938897,1.966526,4.364893,6.858809,1.945661,5.100147,3.681755,6.383252,6.934638,4.106151,6.200369,178.166382,155.985962,51.420479,148.527740,8.304155,3.171622,8.946402,5.701044,9.279220,6.104736,9.673338,6.615040,9.874327,7.435225,11.278723,5.622256,11.375589,4.743592
1.082,4.605694,6.614327,6.047050,5.940294,1.946761,4.362884,6.846715,1.949448,5.099921,3.689045,6.381940,6.942256,4.111467,6.168370,178.160080,157.944092,52.280952,148.729919,8.302178,3.181438,8.950277,5.672620,9.277390,6.081473,9.663067,6.596457,9.884953,7.433297,11.281132,5.614594,11.376863,4.739502
1.083,4.608239,6.607625,6.047363,5.941692,1.926997,4.360874,6.834622,1.953234,5.099696,3.696335,6.380628,6.949874,4.116783,6.136372,178.153763,159.902237,53.141422,148.932114,8.300200,3.191255,8.954153,5.644197,9.275559,6.058210,9.652795,6.577874,9.895579,7.431368,11.283542,5.606931,11.378137,4.735413
1.084,4.610187,6.600801,6.047816,5.943173,1.908254,4.360029,6.819736,1.964208,5.099213,3.703620,6.381867,6.956754,4.121161,6.105639,177.536057,161.846359,53.851677,149.128540,8.300266,3.202236,8.959771,5.620712,9.278142,6.037067,9.646345,6.564194,9.908786,7.431117,11.290701,5.601595,11.385349,4.729485
1.085,4.612134,6.593977,6.048269,5.944654,1.889511,4.359183,6.804849,1.975181,5.098730,3.710905,6.383106,6.963634,4.125539,6.074906,176.918335,163.790466,54.561935,149.324966,8.300332,3.213217,8.965389,5.597226,9.280725,6.015925,9.639896,6.550514,9.921993,7.430866,11.297860,5.596260,11.392563,4.723557
1.086,4.614082,6.587153,6.048723,5.946135,1.870768,4.358337,6.789962,1.986154,5.098247,3.718190,6.384346,6.970515,4.129917,6.044173,176.300629,165.734589,55.272190,149.521393,8.300398,3.224197,8.971006,5.573741,9.283308,5.994782,9.633448,6.536835,9.935200,7.430615,11.305019,5.590924,11.399776,4.717630
1.087,4.616030,6.580330,6.049176,5.947616,1.852026,4.357492,6.775075,1.997127,5.097764,3.725475,6.385585,6.977396,4.134295,6.013440,175.682922,167.678711,55.982445,149.717819,8.300464,3.235178,8.976624,5.550256,9.285891,5.973639,9.626998,6.523155,9.948406,7.430365,11.312179,5.585588,11.406989,4.711702
1.088,4.619954,6.570937,6.049665,5.949123,1.833463,4.354407,6.760365,2.006314,5.095385,3.730733,6.381510,6.983180,4.144523,5.988082,176.412292,168.685959,56.330505,149.846313,8.297123,3.250270,8.987797,5.516662,9.282701,5.950397,9.622070,6.508121,9.956992,7.426141,11.314516,5.578818,11.408823,4.704548
1.089,4.623878,6.561544,6.050156,5.950631,1.814900,4.351323,6.745654,2.015501,5.093006,3.735991,6.377436,6.988965,4.154751,5.962725,177.141663,169.693207,56.678562,149.974792,8.293782,3.265363,8.998968,5.483068,9.279510,5.927155,9.617144,6.493086,9.965578,7.421917,11.316853,5.572049,11.410656,4.697393
1.090,4.627802,6.552152,6.050645,5.952139,1.796337,4.348239,6.730943,2.024688,5.090627,3.741249,6.373361,6.994749,4.164978,5.937367,177.871033,170.700470,57.026619,150.103287,8.290442,3.280455,9.010139,5.449473,9.276320,5.903913,9.612217,6.478051,9.974163,7.417693,11.319190,5.565279,11.412490,4.690238
1.091,4.631727,6.542759,6.051135,5.953647,1.777774,4.345154,6.716232,2.033875,5.088248,3.746507,6.369286,7.000534,4.175206,5.912009,178.600403,171.707718,57.374680,150.231781,8.287101,3.295547,9.021312,5.415879,9.273129,5.880670,9.607289,6.463017,9.982749,7.413469,11.321527,5.558509,11.414324,4.683084
1.092,4.634611,6.538046,6.051688,5.955193,1.759673,4.345603,6.706391,2.049041,5.089363,3.755023,6.369701,7.011591,4.179860,5.889132,178.486206,172.559601,57.708420,150.391876,8.287888,3.307046,9.027222,5.399185,9.276148,5.867970,9.605066,6.449486,9.994673,7.410448,11.327419,5.553066,11.420058,4.679368
1.093,4.637496,6.533333,6.052241,5.956738,1.741573,4.346053,6.696551,2.064208,5.090478,3.763539,6.370116,7.022650,4.184513,5.866255,178.372009,173.411469,58.042160,150.551971,8.288675,3.318546,9.033131,5.382492,9.279165,5.855269,9.602842,6.435955,10.006596,7.407426,11.333311,5.547624,11.425793,4.675653
1.094,4.640380,6.528621,6.052794,5.958283,1.723473,4.346502,6.686710,2.079375,5.091594,3.772055,6.370531,7.033708,4.189167,5.843378,178.257812,174.263351,58.375904,150.712082,8.289463,3.330045,9.039041,5.365798,9.282184,5.842569,9.600619,6.422424,10.018518,7.404404,11.339202,5.542181,11.431527,4.671938
1.095,4.643265,6.523908,6.053348,5.959829,1.705373,4.346951,6.676869,2.094542,5.092709,3.780571,6.370946,7.044765,4.193821,5.820501,178.143616,175.115234,58.709644,150.872177,8.290250,3.341544,9.044950,5.349104,9.285202,5.829868,9.598396,6.408893,10.030442,7.401382,11.345094,5.536738,11.437262,4.668222
1.096,4.645157,6.520148,6.054057,5.961510,1.687664,4.345671,6.670844,2.105608,5.092795,3.790329,6.369452,7.053128,4.197520,5.798217,177.204407,175.496078,58.918289,151.059814,8.288448,3.351444,9.048347,5.322689,9.285012,5.816661,9.596884,6.392351,10.043911,7.398110,11.349711,5.531608,11.441592,4.662576
1.097,4.647050,6.516388,6.054767,5.963191,1.669955,4.344391,6.664819,2.116673,5.092881,3.800086,6.367958,7.061491,4.201219,5.775933,176.265198,175.876923,59.126930,151.247467,8.286646,3.361345,9.051743,5.296274,9.284822,5.803453,9.595371,6.375808,10.057380,7.394838,11.354328,5.526478,11.445923,4.656930
1.098,4.648942,6.512628,6.055477,5.964872,1.652247,4.343111,6.658793,2.127739,5.092967,3.809843,6.366464,7.069853,4.204918,5.753649,175.326004,176.257767,59.335571,151.435104,8.284843,3.371245,9.055138,5.269858,9.284633,5.790246,9.593860,6.359265,10.070848,7.391567,11.358946,5.521348,11.450254,4.651283
1.099,4.650835,6.508868,6.056187,5.966553,1.634538,4.341830,6.652768,2.138804,5.093053,3.819600,6.364969,7.078216,4.208617,5.731365,174.386795,176.638611,59.544216,151.622742,8.283042,3.381146,9.058534,5.243443,9.284443,5.777038,9.592347,6.342723,10.084317,7.388295,11.363564,5.516218,11.454585,4.645637
1.100,4.654293,6.508320,6.056878,5.968201,1.617091,4.340232,6.651486,2.150102,5.091875,3.828628,6.365155,7.086625,4.216711,5.719745,174.844086,177.130707,59.669571,151.599945,8.284301,3.388282,9.058422,5.227081,9.285892,5.758368,9.595215,6.332178,10.097623,7.386671,11.370818,5.513466,11.459364,4.642152
1.101,4.657751,6.507772,6.057569,5.969848,1.599644,4.338634,6.650204,2.161400,5.090696,3.837656,6.365341,7.095034,4.224805,5.708126,175.301361,177.622803,59.794930,151.577148,8.285561,3.395418,9.058310,5.210719,9.287340,5.739698,9.598083,6.321633,10.110928,7.385047,11.378073,5.510714,11.464144,4.638667
1.102,4.661208,6.507225,6.058259,5.971496,1.582197,4.337037,6.648922,2.172697,5.089518,3.846684,6.365526,7.103443,4.232899,5.696506,175.758636,178.114883,59.920284,151.554337,8.286819,3.402554,9.058198,5.194356,9.288789,5.721028,9.600951,6.311088,10.124233,7.383423,11.385327,5.507962,11.468924,4.635182
1.103,4.664666,6.506677,6.058950,5.973144,1.564750,4.335439,6.647641,2.183995,5.088339,3.855712,6.365712,7.111852,4.240993,5.684886,176.215927,178.606979,60.045639,151.531540,8.288078,3.409690,9.058086,5.177994,9.290237,5.702358,9.603819,6.300543,10.137539,7.381799,11.392582,5.505210,11.473702,4.631698
1.104,4.666555,6.505413,6.059855,5.975032,1.546811,4.330619,6.647443,2.193819,5.087510,3.863008,6.363382,7.119393,4.245601,5.671282,175.885666,178.915817,60.295231,151.615448,8.289061,3.417541,9.052401,5.162544,9.283795,5.689616,9.596775,6.282845,10.148807,7.377685,11.394947,5.499364,11.474319,4.622936
1.105,4.668445,6.504149,6.060760,5.976921,1.528872,4.325800,6.647246,2.203643,5.086681,3.870305,6.361052,7.126935,4.250208,5.657679,175.555420,179.224655,60.544823,151.699371,8.290043,3.425391,9.046714,5.147094,9.277353,5.676873,9.589732,6.265146,10.160074,7.373571,11.397311,5.493519,11.474936,4.614175
1.106,4.670334,6.502885,6.061666,5.978810,1.510933,4.320981,6.647049,2.213467,5.085852,3.877601,6.358721,7.134477,4.254816,5.644074,175.225159,179.533493,60.794415,151.783279,8.291026,3.433241,9.041027,5.131644,9.270910,5.664131,9.582689,6.247447,10.171343,7.369458,11.399675,5.487673,11.475554,4.605414
1.107,4.672223,6.501621,6.062571,5.980699,1.492994,4.316162,6.646852,2.223291,5.085023,3.884897,6.356391,7.142018,4.259424,5.630470,174.894897,179.842331,61.044006,151.867188,8.292008,3.441092,9.035341,5.116194,9.264468,5.651389,9.575645,6.229749,10.182611,7.365344,11.402040,5.481827,11.476171,4.596653
1.108,4.673935,6.503058,6.063307,5.982421,1.475005,4.314777,6.647740,2.236137,5.081458,3.893217,6.358377,7.153010,4.266413,5.617028,175.037048,179.656570,61.284286,151.907913,8.291925,3.451582,9.026541,5.101810,9.260784,5.642318,9.571913,6.218123,10.193256,7.362294,11.407358,5.477846,11.480095,4.593202
1.109,4.675647,6.504496,6.064043,5.984143,1.457017,4.313393,6.648629,2.248983,5.077892,3.901537,6.360363,7.164002,4.273401,5.603585,175.179199,179.470825,61.524563,151.948639,8.291842,3.462072,9.017740,5.087426,9.257099,5.633246,9.568180,6.206497,10.203902,7.359244,11.412675,5.473865,11.484020,4.589751
1.110,4.677358,6.505934,6.064778,5.985866,1.439028,4.312008,6.649518,2.261829,5.074327,3.909858,6.362350,7.174994,4.280390,5.590143,175.321350,179.285065,61.764839,151.989380,8.291759,3.472562,9.008939,5.073042,9.253415,5.624175,9.564447,6.194871,10.214548,7.356195,11.417992,5.469884,11.487946,4.586300
1.111,4.679070,6.507371,6.065515,5.987588,1.421040,4.310623,6.650406,2.274676,5.070761,3.918178,6.364336,7.185986,4.287379,5.576701,175.463501,179.099304,62.005119,152.030106,8.291677,3.483052,9.000138,5.058658,9.249731,5.615104,9.560715,6.183245,10.225194,7.353145,11.423309,5.465903,11.491870,4.582849
1.112,4.684508,6.506276,6.066316,5.989404,1.402542,4.309354,6.650098,2.284371,5.072970,3.928588,6.362454,7.192729,4.296047,5.557762,175.227554,179.127441,62.054459,152.213943,8.293584,3.494211,8.992014,5.041099,9.242904,5.598577,9.557310,6.165713,10.237425,7.349123,11.425332,5.461418,11.493054,4.580152
1.113,4.689946,6.505181,6.067116,5.991219,1.384045,4.308085,6.649790,2.294066,5.075178,3.938998,6.360572,7.199471,4.304714,5.538824,174.991608,179.155579,62.103794,152.397797,8.295491,3.505371,8.983889,5.023540,9.236076,5.582050,9.553905,6.148180,10.249657,7.345102,11.427355,5.456933,11.494239,4.577455
1.114,4.695385,6.504086,6.067917,5.993034,1.365547,4.306816,6.649482,2.303761,5.077387,3.949408,6.358690,7.206214,4.313382,5.519885,174.755676,179.183731,62.153130,152.581635,8.297399,3.516531,8.975763,5.005981,9.229249,5.565524,9.550501,6.130648,10.261889,7.341080,11.429378,5.452448,11.495423,4.574758
1.115,4.700823,6.502991,6.068718,5.994849,1.347049,4.305547,6.649174,2.313456,5.079596,3.959818,6.356808,7.212957,4.322050,5.500947,174.519730,179.211868,62.202469,152.765472,8.299306,3.527691,8.967639,4.988422,9.222422,5.548997,9.547096,6.113116,10.274119,7.337059,11.431400,5.447964,11.496608,4.572061
1.116,4.705867,6.502531,6.069574,5.996744,1.328120,4.303034,6.646052,2.322154,5.081623,3.968401,6.359011,7.221459,4.330112,5.479099,174.127701,178.640518,62.423698,153.123718,8.301281,3.535671,8.960911,4.961180,9.210589,5.520153,9.536880,6.086787,10.295424,7.332582,11.436189,5.444035,11.501303,4.568470
1.117,4.710911,6.502071,6.070431,5.998638,1.309191,4.300521,6.642930,2.330852,5.083650,3.976983,6.361213,7.229960,4.338172,5.457253,173.735657,178.069183,62.644928,153.481964,8.303256,3.543652,8.954184,4.933937,9.198757,5.491309,9.526663,6.060458,10.316728,7.328107,11.440977,5.440105,11.505998,4.564878
1.118,4.715956,6.501612,6.071287,6.000533,1.290262,4.298008,6.639808,2.339550,5.085677,3.985566,6.363415,7.238462,4.346233,5.435405,173.343628,177.497833,62.866154,153.840210,8.305231,3.551633,8.947456,4.906695,9.186926,5.462465,9.516447,6.034129,10.338032,7.323631,11.445766,5.436176,11.510693,4.561287
1.119,4.721000,6.501152,6.072144,6.002427,1.271333,4.295495,6.636686,2.348248,5.087704,3.994148,6.365618,7.246964,4.354295,5.413558,172.951599,176.926483,63.087383,154.198456,8.307206,3.559614,8.940728,4.879453,9.175094,5.433621,9.506230,6.007800,10.359336,7.319155,11.450555,5.432247,11.515388,4.557696
